PartitionKey,FileType,ObjectName,HighLevelObject,ObjectDb,FileName,LineNumber,LinesOfCode,HighestEWISeverity,ConversionStatus,EWIs,UDFsUsed,NameOfUDFFiles,ConversionPercentage,EWIsNumber
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_PTNT_NEW,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36619,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_FULF,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36644,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_NEX_CONN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36672,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_PREV_THRP,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36701,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_PTNT_BNFT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36730,60,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_PTNT_MLST,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36798,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_SHPM,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36826,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REACH_SITE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36860,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REASON,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36893,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_REB,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36918,21,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_ROLLING_FRCT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36947,18,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_RTL_SMTH,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,36973,33,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_RTL_SWK,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37014,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_RX_XOF,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37050,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SALES_CGRY,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37084,17,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SALES_FRCE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37109,19,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SAMPLE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37136,30,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SAP_RSON_CODE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37174,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SERV,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37205,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_ACCT_TERR_ALGN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37242,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_ACCT_TERR_RLTN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37274,25,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_ALL_SAMPLE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37307,36,Low,Fully Converted,MSCEWI2040,,,100%,5
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_HCP_SEG,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37351,21,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_HCP_TERR_RLTN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37380,29,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_POSTN_HIER,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37417,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SFA_VTE_SURVEY,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37452,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SHA_KOG_PTNT_SALES,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37484,33,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SHPMNT_CARRIER,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37525,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SHPMNT_TYPE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37547,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SPEC,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37569,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SPEC_ZIP_RTL_SWK,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37599,27,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SRCE_SYST,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37634,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_STATE_CAD_ALGN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37658,19,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_STATE_CD,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37685,15,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_SUB_CGRY,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37708,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TERR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37739,26,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TERR_ASSN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37773,23,Low,Fully Converted,MSCEWI2040,,,100%,4
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TERR_HIER,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37804,44,Low,Fully Converted,MSCEWI2040,,,100%,4
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TERR_LVL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37856,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TIME,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37878,46,Low,Fully Converted,MSCEWI2040,,,100%,9
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TIME_OFF_TERR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37932,30,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TRIAGE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37970,18,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_TRICARE_RTL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,37996,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_BNFT_VRFTN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38032,30,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_BNFT_VRFTN_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38070,37,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_HCP_ENRL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38115,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_INSTUTN_ENRL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38149,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_INSTUTN_ENRL_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38179,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_MNGD_CARE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38218,42,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_MNGD_CARE_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38268,41,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_PTNT_ENRL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38317,39,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_PTNT_ENRL_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38364,33,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_PTNT_SUB_ENRL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38405,19,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_REP_STS,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38432,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_SD_SHPMNT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38462,36,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_SD_SHPMNT_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38506,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_SD_SUB_SHPMNT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38540,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_SP_SHPMNT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38570,66,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_SP_SHPMNT_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38644,39,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_SP_SUB_SHPMNT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38691,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_STATUS,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38720,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_TRIAGE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38759,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_UBC_ADP_TRIAGE_ATTR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38798,59,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_USR_NEW_NON_NDC,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38865,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_VA_GOVT_SALES,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38895,25,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_VVA_COACH_REPORT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38928,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_VVA_RCE_HCP_TERR_RLTN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,38961,68,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_VVA_SFA_ACCT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39037,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_VVA_SFA_TARGET_HIERARCHY,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39068,18,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_VVA_SURVEY,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39094,34,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_BISC_REMOTE_TERR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39136,22,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_BISC_VACANT_TERR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39166,21,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_CALL_PLAN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39195,17,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_ACCT_HCP_AFFL,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39220,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_ADVRTSMNT_FRMT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39245,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_DISPLAY_CLICKS,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39270,61,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_DISPLAY_SPEND,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39339,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_MEDIA_GROUP,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39376,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_PRINT_GRP,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39400,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_PRINT_SPEND,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39439,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_SEARCH,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39476,45,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_SOCIAL_DMA,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39529,41,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_TV_GRP,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39578,37,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_MM_TV_SPEND,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39623,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_PRICE_LOG,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39660,18,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_RESIDENT_EMAIL_TEST,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39686,25,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_SALES,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39719,39,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_SALES_SMP,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39766,37,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_TERR_MIRR,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39811,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_VISTEX_AGRMNT_MEMB,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39847,31,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_VISTEX_AGRMNT_PARENT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39886,38,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_VISTEX_AGRMNT_PRICE,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39932,44,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHC_VISTEX_PARTNERS,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,39984,21,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHLR_INVN,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40013,22,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WHLR_SLA_RPT,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40043,21,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WKH_ACCT_RTL_SMTH,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40072,29,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WKH_ACCT_RTL_SWK,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40109,26,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WKH_RTL_PHAST,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40143,23,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WKH_RTL_SMTH,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40174,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TDDS_WKH_RTL_SWK,CREATE TABLE,DDDSD01,Table_DDL_accross_Databases.sql,40210,26,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_AFFL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40244,39,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_HCP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40291,46,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_HCP_PAYER_VIEW,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40345,46,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_HCP_PAYER_VIEW_A,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40399,46,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_HCP_PAYER_VIEW_B,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40453,46,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_HCP_TO_ORG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40507,32,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IQVIA_TKI_IDN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40547,33,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_TODS_IQVIA_TKI_AFFL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40588,40,Low,Fully Converted,MSCEWI2040,,,100%,28
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_TODS_IQVIA_TKI_HCP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40636,47,Low,Fully Converted,MSCEWI2040,,,100%,35
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_TODS_IQVIA_TKI_IDN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40691,34,Low,Fully Converted,MSCEWI2040,,,100%,22
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_WHC_MM_DISPLAY_CLICKS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40733,63,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_WHC_MM_DISPLAY_SPEND,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40804,31,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_WHC_MM_SEARCH,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40843,47,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,PREV_WHC_MM_SOCIAL_DMA,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40898,40,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TEMP_TKI_Member_list,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,40978,34,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TEMP_TKI_MEMBERSHIP_Roster,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41020,52,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TEMP_TKI_ONMARK_BAYER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41080,32,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,temp_verix_sales_ob_FIX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41120,34,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,thr_fcl_key_metadata,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41162,10,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_IMS_PAYER_NAME_OWNER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41180,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_IMS_PBM_NAME_OWNER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41211,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_IMS_PLAN_NAME_OWNER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41242,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_SPP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41273,26,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_WHLR_INVN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41307,37,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_WIDEA_LNKMSTR_CREF,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41352,34,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_WK_IMS_XREF,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41394,26,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_WK_PAYER_NAME_OWNER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41428,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_WK_PBM_NAME_OWNER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41459,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ABBI_WK_PLAN_NAME_OWNER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41490,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ACCT_BOB_HIER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41521,81,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_ACCT_IDN_HIER,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,41610,91,Low,Fully Converted,MSCEWI2040,,,100%,1
